Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	line_num	line	parse
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(31, 2)	It is a blessing, no doubt, to be rid, at least for a time, of	s|ww|s|ww|s|ww|s|ww|s|w|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(32, 2)	All one's friends and relations, yourself (forgive me!) included, 	s|w|s|ww|s|ww|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(33, 2)	All the assujettissement of having been what one has been,	s|ww|s|ww|s|w|s|ww|s|ww|s
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(34, 2)	What one thinks one is, or thinks that others suppose one;	s|w|s|w|s|w|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(35, 2)	Yet, in despite of all, we turn like fools to the English.	s|ww|s|w|s|w|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(36, 2)	Vernon has been my fate; who is here the same that you knew him, 	s|ww|s|w|s|ww|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(37, 2)	Making the tour, it seems, with friends of the name of Trevellyn.	s|ww|s|w|s|w|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(38, 0)	Rome disappoints me still; but I shrink and adapt myself to it.	s|ww|s|w|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(39, 0)	Somehow a tyrannous sense of a superincumbent oppression	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(40, 0)	Still, wherever I go, accompanies ever, and makes me	s|w|s|ww|s|w|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(41, 0)	Feel like a tree (shall I say?) buried under a ruin of brickwork.	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(42, 0)	Rome, believe me, my friend, is like its own Monte Testaceo,	s|w|s|ww|s|w|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(43, 0)	Merely a marvellous mass of broken and castaway wine-pots.	s|ww|s|ww|s|w|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(44, 0)	Ye gods! what do I want with this rubbish of ages departed,	s|w|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(45, 0)	Things that nature abhors, the experiments that she has failed in?	s|w|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(46, 0)	What do I find in the Forum? An archway and two or three pillars.	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(47, 0)	Well, but St. Peter's? Alas, Bernini has filled it with sculpture!	s|ww|s|w|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(48, 0)	No one can cavil, I grant, at the size of the great Coliseum.	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(49, 0)	Doubtless the notion of grand and capacious and massive amusement,	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(50, 0)	This the old Romans had; but tell me, is this an idea?	s|w|s|ww|s|w|s|ww|s|ww|s
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(51, 0)	Yet of solidity much, but of splendour little is extant:	s|ww|s|ww|s|ww|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(52, 0)	‘Brickwork I found thee, and marble I left thee!’ their Emperor vaunted;	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(53, 0)	‘Marble I thought thee, and brickwork I find thee!’ the Tourist may answer.	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(54, 3)	At last, dearest Louisa, I take up my pen to address you.	w|ss|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(55, 3)	Here we are, you see, with the seven-and-seventy boxes,	s|w|s|w|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(56, 3)	Courier, Papa and Mamma, the children, and Mary and Susan:	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(57, 3)	Here we all are at Rome, and delighted of course with St. Peter's,	s|ww|s|w|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(58, 3)	And very pleasantly lodged in the famous Piazza di Spagna.	w|s|w|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(59, 3)	Rome is a wonderful place, but Mary shall tell you about it;	s|ww|s|ww|s|w|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(60, 3)	Not very gay, however; the English are mostly at Naples;	s|ww|s|w|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(61, 3)	There are the A.'s, we hear, and most of the W. party.	s|ww|s|w|s|w|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(62, 4)	George, however, is come; did I tell you about his mustachios?	s|w|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(63, 4)	Dear, I must really stop, for the carriage, they tell me, is waiting;	s|w|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(64, 4)	Mary will finish; and Susan is writing, they say, to Sophia.	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(65, 4)	Adieu, dearest Louise, evermore your faithful Georgina.	w|ss|ww|s|ww|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(66, 4)	Who can a Mr. Claude be whom George has taken to be with?	s|ww|s|ww|s|w|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(67, 4)	Very stupid, I think, but George says so very clever.	s|w|s|ww|s|w|s|ww|s|w|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(68, 5)	No, the Christian faith, as at any rate I understood it,	s|w|s|w|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(69, 5)	With its humiliations and exaltations combining,	w|s|w|s|w|s|ww|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(70, 5)	Exaltations sublime, and yet diviner abasements,	s|w|s|ww|s|w|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(71, 5)	Aspirations from something most shameful here upon earth and	s|w|s|ww|s|ww|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(72, 5)	In our poor selves to something most perfect above in the heavens, 	s|ww|s|w|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(73, 5)	No, the Christian faith, as I, at least, understood it,	s|w|s|w|s|w|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(74, 5)	Is not here, O Rome, in any of these thy churches;	s|w|s|w|s|w|s|ww|s|w|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(75, 5)	Is not here, but in Freiburg, or Rheims, or Westminster Abbey.	s|w|s|ww|s|ww|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(76, 5)	What in thy Dome I find, in all thy recenter efforts,	s|ww|s|w|s|w|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(77, 5)	Is a something, I think, more rational far, more earthly,	s|w|s|ww|s|w|s|ww|s|w|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(78, 5)	Actual, less ideal, devout not in scorn and refusal,	s|ww|s|w|s|w|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(79, 5)	But in a positive, calm, Stoic-Epicurean acceptance.	s|ww|s|ww|s|ww|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(80, 5)	This I begin to detect in St. Peter's and some of the churches,	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(81, 5)	Mostly in all that I see of the sixteenth-century masters;	s|ww|s|ww|s|ww|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(82, 5)	Overlaid of course with infinite gauds and gewgaws,	s|w|s|w|s|w|s|ww|s|w|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(83, 5)	Innocent, playful follies, the toys and trinkets of childhood,	s|ww|s|w|s|ww|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(84, 5)	Forced on maturer years, as the serious one thing needful,	s|ww|s|w|s|ww|s|ww|s|w|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(85, 5)	By the barbarian will of the rigid and ignorant Spaniard.	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(86, 6)	Curious work, meantime, re-entering society: how we	s|ww|s|w|s|w|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(87, 6)	Walk a livelong day, great Heaven, and watch our shadows!	s|w|s|w|s|w|s|ww|s|w|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(88, 6)	What our shadows seem, forsooth, we will ourselves be.	s|w|s|w|s|w|s|w|s|w|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(89, 6)	Do I look like that? you think me that: then I am that.	s|w|s|w|s|w|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(90, 0)	Luther, they say, was unwise; like a half-taught German, he could not	s|ww|s|ww|s|ww|s|w|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(91, 0)	See that old follies were passing most tranquilly out of remembrance;	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(92, 0)	Leo the Tenth was employing all efforts to clear out abuses;	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(93, 0)	Jupiter, Juno, and Venus, Fine Arts, and Fine Letters, the Poets,	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(94, 0)	Scholars, and Sculptors, and Painters, were quietly clearing away the	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(95, 0)	Martyrs, and Virgins, and Saints, or at any rate Thomas Aquinas:	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(96, 0)	He must forsooth make a fuss and distend his huge Wittenberg lungs, and	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(97, 0)	Bring back Theology once yet again in a flood upon Europe:	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(98, 0)	Lo you, for forty days from the windows of heaven it fell; the	s|ww|s|w|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(99, 0)	Waters prevail on the earth yet more for a hundred and fifty;	s|ww|s|ww|s|w|s|ww|s|ww|s|w
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849	(100, 0)	Are they abating at last? the doves that are sent to explore are	s|ww|s|ww|s|w|s|ww|s|ww|s|w
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(1, 1)	    This is a spray the Bird clung to,	s|ww|s|ww|s|w
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(2, 1)	        Making it blossom with pleasure,	s|ww|s|ww|s|w
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(3, 1)	    Ere the high tree-top she sprung to,	s|ww|s|ww|s|w
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(4, 1)	        Fit for her nest and her treasure.	s|ww|s|ww|s|w
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(5, 1)	        Oh, what a hope beyond measure	s|ww|s|ww|s|w
tetrameter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(6, 1)	Was the poor spray's, which the flying feet hung to, 	s|ww|s|ww|s|ww|s|w
tetrameter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(7, 1)	So to be singled out, built in, and sung to!	s|ww|s|ww|s|ww|s|w
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(8, 2)	    This is a heart the Queen leant on.	s|ww|s|ww|s|w
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(9, 2)	        Thrilled in a minute erratic,	s|ww|s|ww|s|w
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(10, 2)	    Ere the true bosom she bent on,	s|ww|s|ww|s|w
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(11, 2)	        Meet for love's regal dalmatic.	s|ww|s|ww|s|w
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(12, 2)	        Oh, what a fancy ecstatic	s|ww|s|ww|s|w
tetrameter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(13, 2)	Was the poor heart's, ere the wanderer went on 	s|ww|s|ww|s|ww|s|w
tetrameter	dactylic	Z300289712	Robert Browning	Misconceptions	1855	(14, 2)	Love to be saved for it, proffered to, spent on!	s|ww|s|ww|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(1, 1)	One more Unfortunate,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(2, 1)	Weary of breath,	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(3, 1)	Rashly importunate,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(4, 1)	Gone to her death!	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(5, 2)	Take her up tenderly,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(6, 2)	Lift her with care;	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(7, 2)	Fashion'd so slenderly,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(8, 2)	Young, and so fair!	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(9, 3)	Look at her garments	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(10, 3)	Clinging like cerements;	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(11, 3)	Whilst the wave constantly	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(12, 3)	Drips from her clothing;	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(13, 3)	Take her up instantly,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(14, 3)	Loving, not loathing. 	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(15, 4)	Touch her not scornfully;	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(16, 4)	Think of her mournfully,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(17, 4)	Gently and humanly;	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(18, 4)	Not of the stains of her,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(19, 4)	All that remains of her	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(20, 4)	Now is pure womanly.	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(21, 5)	Make no deep scrutiny	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(22, 5)	Into her mutiny	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(23, 5)	Rash and undutiful:	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(24, 5)	Past all dishonour,	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(25, 5)	Death has left on her	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(26, 5)	Only the beautiful.	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(27, 6)	Still, for all slips of hers,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(28, 6)	One of Eve's family 	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(29, 6)	Wipe those poor lips of hers	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(30, 6)	Oozing so clammily.	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(31, 7)	Loop up her tresses	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(32, 7)	Escaped from the comb,	w|s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(33, 7)	Her fair auburn tresses;	w|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(34, 7)	Whilst wonderment guesses	w|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(35, 7)	Where was her home?	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(36, 8)	Who was her father?	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(37, 8)	Who was her mother?	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(38, 8)	Had she a sister?	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(39, 8)	Had she a brother?	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(40, 8)	Or was there a dearer one	w|s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(41, 8)	Still, and a nearer one	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(42, 8)	Yet, than all other?	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(43, 9)	Alas! for the rarity	w|s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(44, 9)	Of Christian charity	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(45, 9)	Under the sun!	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(46, 9)	Oh! it was pitiful!	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(47, 9)	Near a whole city full,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(48, 9)	Home she had none.	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(49, 10)	Sisterly, brotherly,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(50, 10)	Fatherly, motherly	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(51, 10)	Feelings had changed:	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(52, 10)	Love, by harsh evidence,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(53, 10)	Thrown from its eminence;	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(54, 10)	Even God's providence	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(55, 10)	Seeming estranged.	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(56, 11)	Where the lamps quiver	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(57, 11)	So far in the river,	w|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(58, 11)	With many a light	w|s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(59, 11)	From window and casement,	w|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(60, 11)	From garret to basement,	w|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(61, 11)	She stood, with amazement,	w|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(62, 11)	Houseless by night.	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(63, 12)	The bleak wind of March	w|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(64, 12)	Made her tremble and shiver;	ww|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(65, 12)	But not the dark arch,	w|s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(66, 12)	Or the black flowing river:	ww|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(67, 12)	Mad from life's history,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(68, 12)	Glad to death's mystery,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(69, 12)	Swift to be hurl'd 	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(70, 12)	Any where, any where	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(71, 12)	Out of the world!	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(72, 13)	In she plunged boldly,	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(73, 13)	No matter how coldly	w|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(74, 13)	The rough river ran, 	w|s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(75, 13)	Over the brink of it,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(76, 13)	Picture it think of it,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(77, 13)	Dissolute Man!	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(78, 13)	Lave in it, drink of it.	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(79, 13)	Then, if you can!	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(80, 14)	Take her up tenderly,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(81, 14)	Lift her with care;	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(82, 14)	Fashion'd so slenderly,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(83, 14)	Young, and so fair!	s|ww|s
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(84, 15)	Ere her limbs frigidly	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(85, 15)	Stiffen too rigidly,	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(86, 15)	Decently, kindly, 	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(87, 15)	Smoothe, and compose them;	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(88, 15)	And her eyes, close them,	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(89, 15)	Staring so blindly!	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(90, 16)	Dreadfully staring	s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(91, 16)	Thro' muddy impurity,	w|s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(92, 16)	As when with the daring	w|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(93, 16)	Last look of despairing	w|s|ww|s|w
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(94, 16)	Fix'd on futurity.	s|ww|s|ww
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862	(95, 17)	Perishing gloomily,	s|ww|s|ww
