departmental	dɪ.`pɑrt.'mɛ.nəl
departmentalize	dɪ.`pɑrt.'mɛn.tʌ.`laɪz
departmentalized	dɪ.`pɑrt.'mɛn.tʌ.`laɪzd
departments	dɪ.'pɑrt.mənts
departs	dɪ.'pɑrts
departure	dɪ.'pɑr.ʧɛː
departures	dɪ.'pɑr.ʧɛːz
depascale	dɪ.pɑ.'skɑ.liː
depasquale	dɪ.pɑ.'skwɑ.liː
depass	dɪ.'pæs
depaul	dɪ.'pɔːl
depaula	dɪ.'pɔː.lə
depaulo	dɪ.'pɔː.loʊ
depauw	də.'paʊ
depend	dɪ.'pɛnd
dependability	dɪ.`pɛn.də.'bɪ.lɪ.tiː
dependable	dɪ.'pɛn.də.bəl
depended	dɪ.'pɛn.dəd
dependence	dɪ.'pɛn.dəns
dependencies	dɪ.'pɛn.dən.siːz
dependency	dɪ.'pɛn.dən.siː
dependent	dɪ.'pɛn.dənt
dependents	dɪ.'pɛn.dənts
depending	dɪ.'pɛn.dɪŋ
depends	dɪ.'pɛndz
depersonalize	diː.'pɛː.sə.nʌ.`laɪz
depersonalize	diː.'pɛː.snʌ.`laɪz
depetro	dɪ.'pɛ.troʊ
depew	də.'pjuː
dephillips	'dɛ.fɪ.lɪps
dephillips	dɪ.'fɪ.lɪps
depict	dɪ.'pɪkt
depicted	dɪ.'pɪk.təd
depicting	dɪ.'pɪk.tɪŋ
depiction	dɪ.'pɪk.ʃən
depictions	dɪ.'pɪk.ʃənz
depicts	dɪ.'pɪkts
depietro	dɪ.'piː.troʊ
depilatory	dɪ.'pɪ.lə.`tɔː.riː
depina	dɪ.'piː.nʌ
depinto	dɪ.'piːn.toʊ
deplete	dɪ.'pliːt
depleted	dɪ.'pliː.tɪd
depleter	dɪ.'pliː.tɛː
depleters	dɪ.'pliː.tɛːz
depletes	dɪ.'pliːts
depleting	dɪ.'pliː.tɪŋ
depletion	dɪ.'pliː.ʃən
deplorable	dɪ.'plɔː.rə.bəl
deplore	dɪ.'plɔːr
deplored	dɪ.'plɔːrd
deplores	dɪ.'plɔːrz
deploring	dɪ.'plɔː.rɪŋ
deploy	dɪ.'plɔɪ
deployable	dɪ.'plɔɪ.ə.bəl
deployed	dɪ.'plɔɪd
deploying	dɪ.'plɔɪ.ɪŋ
deployment	dɪ.'plɔɪ.mənt
deployments	dɪ.'plɔɪ.mənts
deploys	dɪ.'plɔɪz
depner	'dɛp.nɛː
depo	'diː.poʊ
depolo	dɪ.'poʊ.loʊ
deponte	dɪ.'poʊn.tiː
depopulate	diː.'pɑ.pjə.`leɪt
depopulation	dɪ.`pɑ.pjə.'leɪ.ʃə
depopulation	`diː.pɑ.pjə.'leɪ.ʃə
deport	dɪ.'pɔːrt
deportation	`diː.pɔːr.'teɪ.ʃən
deportations	`diː.pɔːr.'teɪ.ʃənz
deported	dɪ.'pɔːr.təd
deportee	`diː.pɔːr.'tiː
deportees	`diː.pɔːr.'tiːz
deporting	dɪ.'pɔːr.tɪŋ
deportment	də.'pɔːrt.mənt
depose	dɪ.'poʊz
deposed	dɪ.'poʊzd
deposit	də.'pɑ.zɪt
depositary	də.'pɑ.zɪ.`tɛ.riː
deposited	də.'pɑ.zɪ.tɪd
depositing	də.'pɑ.zɪ.tɪŋ
deposition	`dɛ.pə.'zɪ.ʃən
depositional	`dɛ.pə.'zɪ.ʃə.nəl
depositions	`dɛ.pə.'zɪ.ʃənz
depositor	də.'pɑ.zɪ.tɛː
depositor's	də.'pɑ.zɪ.tɛːz
depositors	də.'pɑ.zɪ.tɛːz
depositors'	dɪ.'pɑ.zɪ.tɛːz
depository	dɪ.'pɑ.zʌ.`tɔː.riː
deposits	də.'pɑ.zɪts
depot	'diː.poʊ
depot's	'diː.poʊz
depots	'diː.poʊz
depoy	'dɛ.pɔɪ
depp	'dɛp
deppe	'dɛp
deppen	'dɛ.pən
depravation	`dɛ.prə.'veɪ.ʃən
deprave	diː.'preɪv
depraved	diː.'preɪvd
depravity	dɪ.'præ.və.tiː
deprecate	'dɛ.prə.`keɪt
deprecating	'dɛ.prə.`keɪ.tɪŋ
depreciable	dɪ.'prɪ.ʃə.bəl
depreciate	dɪ.'priː.ʃiː.`eɪt
depreciated	dɪ.'priː.ʃiː.`eɪ.tɪd
depreciates	dɪ.'priː.ʃiː.`eɪts
depreciating	dɪ.'priː.ʃiː.`eɪ.tɪŋ
depreciation	dɪ.`priː.ʃiː.'eɪ.ʃən
depreciations	dɪ.`priː.ʃiː.'eɪ.ʃənz
depredation	`dɛ.prə.'deɪ.ʃən
depredations	`dɛ.prə.'deɪ.ʃənz
depree	dɪ.'priː
deprenyl	'dɛ.prə.`nɪl
depress	dɪ.'prɛs
depressant	dɪ.'prɛ.sənt
depressants	dɪ.'prɛ.sənts
depressed	dɪ.'prɛst
depresses	dɪ.'prɛ.səz
depressing	dɪ.'prɛ.sɪŋ
depressingly	dɪ.'prɛ.sɪŋ.liː
depression	dɪ.'prɛ.ʃən
depressions	dɪ.'prɛ.ʃənz
depressive	dɪ.'prɛ.sɪv
depressurize	dɪ.'prɛ.ʃɛː.`aɪz
depressurized	dɪ.'prɛ.ʃɛː.`aɪzd
deprey	'dɛ.priː
deprez	deɪ.'prɛz
depriest	'dɛ.pɛː.iː.ɪst
depriest	dɪ.'priːst
deprivation	`dɛ.prə.'veɪ.ʃən
deprivations	`dɛ.prə.'veɪ.ʃənz
deprive	dɪ.'praɪv
deprived	dɪ.'praɪvd
deprives	dɪ.'praɪvz
depriving	dɪ.'praɪ.vɪŋ
deprogram	diː.'proʊ.græm
deprogramming	diː.'proʊ.græ.mɪŋ
depth	'dɛpθ
depths	'dɛpθs
deptula	dɪp.'tuː.lə
depue	də.'pjuː
deputies	'dɛ.pjə.tiːz
deputize	'dɛ.pjə.`taɪz
deputized	'dɛ.pjə.`taɪzd
deputy	'dɛ.pjə.tiː
depuy	dɪ.'pwiː
dequeker	dɪ.'kwɛ.kɛː
der	'dɛː
derail	dɪ.'reɪl
derailed	dɪ.'reɪld
derailing	dɪ.'reɪ.lɪŋ
derailment	dɪ.'reɪl.mənt
derailments	dɪ.'reɪl.mənts
derails	dɪ.'reɪlz
deramo	dɪ.'rɑ.moʊ
deramus	'dɛ.rə.mɪs
derange	dɪ.'reɪnʤ
deranged	dɪ.'reɪnʤd
derasmo	dɪ.'rɑ.smoʊ
derby	'dɛː.biː
derchin	'dɛː.ʧɪn
dercole	dɪr.'koʊ.liː
derden	'dɛː.dən
derderian	dɛː.'dɪ.riː.ən
derecktor	dɛː.'ɛk.tɛː
deregt	dɛː.'ɛkt
deregulate	diː.'rɛ.gjə.leɪt
deregulated	diː.'rɛ.gjə.leɪ.tɪd
deregulating	diː.'rɛ.gjə.`leɪ.tɪŋ
deregulation	diː.`rɛ.gjə.'leɪ.ʃən
deregulator	diː.'rɛ.gjə.leɪ.tɛː
deregulators	diː.'rɛ.gjə.leɪ.tɛːz
deregulatory	diː.'rɛ.gjə.lə.`tɔː.riː
derek	'dɛ.rɪk
derelict	'dɛ.rə.`lɪkt
dereliction	`dɛ.rə.'lɪk.ʃən
derelicts	'dɛ.rə.`lɪkts
deremer	'dɛ.riː.mɛː
deren	'dɪ.rən
derenzo	dɪ.'rɛn.zoʊ
derflinger	'dɛː.fə.lɪŋ.ɛː
derflinger	'dɛː.flɪŋ.ɛː
derham	'dɛː.hʌm
derhammer	'dɛː.hə.mɛː
derick	'dɛ.rɪk
derickson	'dɛ.rɪk.sən
deridder	'dɛ.rɪ.dɛː
deride	dɪ.'raɪd
derided	dɪ.'raɪ.dɪd
derides	dɪ.'raɪdz
deriding	dɪ.'raɪ.dɪŋ
derienzo	dɪ.'riːn.zoʊ
derik	'dɛ.rɪk
dering	'dɪ.rɪŋ
deringer	'dɛ.rɪn.ʤɛː
derington	'dɛː.ɪŋ.tən
derise	'dɛ.raɪz
derision	dɛː.'ɪ.ʒən
derisive	dɛː.'ɪ.sɪv
derisively	dɛː.'ɪ.sɪv.liː
deriso	dɪ.'riː.soʊ
derivation	`dɛ.rə.'veɪ.ʃən
derivative	dɛː.'ɪ.və.tɪv
derivatives	dɛː.'ɪ.və.tɪvz
derive	dɛː.'aɪv
derived	dɛː.'aɪvd
derives	dɛː.'aɪvz
deriving	dɛː.'aɪ.vɪŋ
derk	'dɛːk
derks	'dɛːks
derksen	'dɛːk.sən
derleth	'dɛː.lɪθ
derma	'dɛː.mə
dermal	'dɛː.məl
derman	'dɛː.mən
dermatological	`dɛː.mə.tʌ.'lɑ.ʤɪ.kəl
dermatologist	`dɛː.mə.'tɑ.lə.ʤɪst
dermatologists	`dɛː.mə.'tɑ.lə.ʤɪsts
dermatology	`dɛː.mə.'tɑ.lə.ʤiː
dermer	'dɛː.mɛː
dermis	'dɛː.məs
dermody	'dɛː.mə.diː
dermot	'dɛː.mət
dermott	'dɛː.mət
dern	'dɛːn
derner	'dɛː.nɛː
derobertis	'dɛ.rə.bɛː.tɪs
derocco	dɪ.'roʊ.koʊ
deroche	'dɛ.rʌk
derocher	'dɛ.rə.kɛː
derogatory	dɛː.'ɑ.gə.`tɔː.riː
deroo	'dɛ.ruː
deroos	'dɪ.ruːz
derosa	dɪ.'roʊ.sə
derose	'dɛ.rəs
derosia	dɪ.'roʊ.siː.ə
derosier	'dɛ.rə.siː.ɛː
derossett	'dɛ.rə.sɛt
derouen	dɛː.'wɛn
derouin	dɛː.'wiːn
derousse	dɛː.'uːs
deroy	'dɪ.rɔɪ
derr	'dɛr
derrick	'dɛ.rɪk
derrickson	'dɛ.rɪk.sən
derrico	dɪ.'riː.koʊ
derrig	'dɛ.rɪg
derring	'dɛ.rɪŋ
derringer	'dɛ.rən.ʤɛː
derrington	'dɛ.rɪŋ.tən
derrow	'dɛ.roʊ
derry	'dɛ.riː
derryberry	'dɛ.riː.`bɛ.riː
dersch	'dɛːʃ
dershem	'dɛː.ʃɪm
dershowitz	'dɛː.ʃə.`wɪts
dershowitz's	'dɛː.ʃə.`wɪt.sɪz
derstine	'dɛː.stiːn
derthick	'dɛː.θɪk
derubeis	'dɛ.rə.baɪz
deruiter	'dɪ.rɪ.tɛː
deruko	dɪ.'ruː.koʊ
derus	'dɛ.rɪs
derusha	'dɛ.rə.ʃə
deruyter	'dɪ.raɪ.tɛː
dervin	'dɛː.vɪn
dervish	'dɛː.vɪʃ
derward	'dɛː.wɛːd
derwin	'dɛː.wɪn
derwinski	dɛː.'wɪn.skiː
dery	'dɛ.riː
deryck	'dɛ.rɪk
deryle	'dɛ.rəl
des	'dɛ
des	`dɪ
desai	deɪ.'sɑ.iː
desalination	diː.`seɪ.lɪ.'neɪ.ʃən
desalinization	diː.`seɪ.lɪ.nʌ.'zeɪ.ʃən
desalvo	dɪ.'sɑl.voʊ
desanctis	dɛ.'sæŋk.tɪs
desanti	dɪ.'sɑn.tiː
desantiago	dɪ.sɑn.tiː.'ɑ.goʊ
desantis	deɪ.'sɑn.tɪs
desanto	dɪ.'sɑn.toʊ
desantos	deɪ.'sɑn.toʊz
desaulniers	'dɛ.soʊl.niː.ɛːz
desautel	'dɛ.soʊ.təl
desautels	'dɛ.soʊ.təlz
descarpentries	deɪ.'kɑr.pən.triːz
descartes	deɪ.'kɑrt
descartes's	deɪ.'kɑrts
descend	dɪ.'sɛnd
descendant	dɪ.'sɛn.dənt
descendants	dɪ.'sɛn.dənts
descended	dɪ.'sɛn.dəd
descendent	dɪ.'sɛn.dənt
descendents	dɪ.'sɛn.dənts
descending	dɪ.'sɛn.dɪŋ
descends	dɪ.'sɛndz
descent	dɪ.'sɛnt
descents	dɪ.'sɛnts
descenza	dɛ.'ʃɛn.zʌ
desch	'dɛʃ
deschaine	dɪ.'skeɪn
deschamps	'dɛ.ʃəmps
deschene	'dɛ.ʃiːn
deschenes	'dɛ.ʃiːnz
deschepper	'dɛ.ʃɪ.pɛː
deschler	'dɛ.ʃə.lɛː
deschler	'dɛ.ʃlɛː
deschner	'dɛ.ʃnɛː
descoteaux	'dɛ.skə.toʊ
describable	dɪ.'skraɪ.bə.bəl
describe	dɪ.'skraɪb
described	dɪ.'skraɪbd
describes	dɪ.'skraɪbz
describing	dɪ.'skraɪ.bɪŋ
description	dɪ.'skrɪp.ʃən
descriptions	dɪ.'skrɪp.ʃənz
descriptive	dɪ.'skrɪp.tɪv
desecrate	dɛ.zʌ.'kreɪt
desecrated	dɛ.zʌ.'kreɪ.tɪd
desecration	dɛ.sə.'kreɪ.ʃən
desecrations	dɛ.sə.'kreɪ.ʃənz
desegregate	dɪ.'sɛ.grə.`geɪt
desegregated	dɪ.'sɛ.grɪ.`geɪ.tɪd
desegregation	dɪ.`sɛ.grə.'geɪ.ʃən
desegregation	`diː.sɛ.grə.'geɪ.ʃən
desena	dɪ.'sɛ.nʌ
desensitize	dɪ.'sɛn.sə.`taɪz
desensitized	dɪ.'sɛn.sə.`taɪzd
desensitizing	dɪ.'sɛn.sə.`taɪ.zɪŋ
deseret	`dɛ.sɛː.'ɛt
desert	'dɛ.zɛːt
desert	dɪ.'zɛːt
deserted	dɪ.'zɛː.tɪd
deserter	'dɛ.zɛː.tɛː
deserters	'dɛ.zɛː.tɛːz
deserting	'dɛ.zɛː.tɪŋ
desertion	dɪ.'zɛː.ʃən
desertions	dɪ.'zɛː.ʃənz
deserts	'dɛ.zɛːts
deserts	dɪ.'zɛːts
deserve	dɪ.'zɛːv
deserved	dɪ.'zɛːvd
deservedly	dɪ.'zɛː.vəd.liː
deserves	dɪ.'zɛːvz
deserving	dɪ.'zɛː.vɪŋ
desha	'dɛ.ʃə
deshaies	dɪ.'ʃeɪz
deshane	'dɛ.ʃən
deshaw	'dɛ.ʃɔː
deshazer	'dɛ.ʃə.zɛː
deshazo	deɪ.'ʃɑ.zoʊ
deshields	'dɛ.ʃiːldz
deshler	'dɛ.ʃlɛː
deshon	'dɛ.ʃən
deshong	'dɛ.ʃɔːŋ
deshotel	'dɛ.ʃə.təl
deshotels	'dɛ.ʃə.təlz
desi	'dɛ.ziː
desiccation	`dɛ.sə.'keɪ.ʃən
desiderio	dɪ.siː.'dɛ.riː.oʊ
design	dɪ.'zaɪn
designate	'dɛ.zʌg.`neɪt
designated	'dɛ.zɪg.`neɪ.tɪd
designates	'dɛ.zɪg.`neɪts
designating	'dɛ.zɪg.`neɪ.tɪŋ
designation	`dɛ.zʌg.'neɪ.ʃən
designations	`dɛ.zʌg.'neɪ.ʃənz
designcraft	dɪ.'zaɪn.`kræft
designed	dɪ.'zaɪnd
designee	`dɛ.zɪg.'niː
designees	`dɛ.zɪg.'niːz
designer	dɪ.'zaɪ.nɛː
designer's	dɪ.'zaɪ.nɛːz
designers	dɪ.'zaɪ.nɛːz
designers'	dɪ.'zaɪ.nɛːz
designing	dɪ.'zaɪ.nɪŋ
designs	dɪ.'zaɪnz
desilets	'dɛ.sɪ.lɪts
desillers	dɪ.'sɪ.lɛːz
desilva	dɪ.'siːl.və
desimone	dɪ.siː.'moʊ.niː
desio	'diː.siː.oʊ
desir	dɪ.'sɪr
desirability	dɪ.`zaɪ.rə.'bɪ.lɪ.tiː
desirable	dɪ.'zaɪ.rə.bəl
desirable	dɪ.'zaɪ.ɛː.ə.bəl
desire	dɪ.'zaɪ.ɛː
desired	dɪ.'zaɪ.ɛːd
desire	dɪ.'zaɪr
desired	dɪ.'zaɪrd
desiree	'dɛ.saɪ.riː
desires	dɪ.'zaɪ.ɛːz
desires	dɪ.'zaɪrs
desiring	dɪ.'zaɪ.ɛː.ɪŋ
desirous	dɪ.'zaɪ.rəs
desist	dɪ.'sɪst
desisto	dɪ.'siː.stoʊ
desjardin	'dɛs.ʒɑr.dæn
desjardins	'dɛs.ʒɑr.dɪnz
desjarlais	'dɛs.ʒɑr.leɪ
desk	'dɛsk
deskin	'dɛ.skɪn
deskins	'dɛ.skɪnz
deskjet	'dɛsk.`ʤɛt
deskpro	'dɛsk.`proʊ
desks	'dɛsks
desktop	'dɛsk.`tɑp
desktops	'dɛsk.`tɑps
deslatte	dɪ.'slæt
deslauriers	'dɛ.slɔː.riː.ɛːz
desma	'diː.smʌ
desman	'dɛz.mən
desmarais	'dɛz.mɛː.eɪ
desmet	'dɛ.smɪt
desmids	'dɛ.smədz
desmith	'dɛ.smɪθ
desmona	dɪ.'smoʊ.nʌ
desmond	'dɛz.mənd
desnoyers	'dɛ.snɔɪ.ɛːz
desolate	'dɛ.sə.lət
desolate	'dɛ.sə.`leɪt
desolation	`dɛ.sə.'leɪ.ʃən
desormeaux	'dɛ.sɛː.moʊ
desoto	dɪ.'soʊ.toʊ
desousa	dɪ.'saʊ.sə
desouza	deɪ.'suː.zʌ
despain	dɪ.'speɪn
despair	dɪ.'spɛr
despaired	dɪ.'spɛrd
despairing	dɪ.'spɛ.rɪŋ
despairs	dɪ.'spɛrz
desper	'dɛ.spɛː
desperado	`dɛ.spɛː.'ɑ.doʊ
desperadoes	`dɛ.spɛː.'ɑ.doʊz
desperate	'dɛ.sprɪt
desperate	'dɛ.spɛː.ɪt
desperately	'dɛ.spɛː.ət.liː
desperately	'dɛ.sprət.liː
desperation	`dɛ.spɛː.'eɪ.ʃən
despicable	dɪ.'spɪ.kə.bəl
despina's	'dɛ.spiː.nəz
despise	dɪ.'spaɪz
despised	dɪ.'spaɪzd
despises	dɪ.'spaɪ.zɪz
despite	dɪ.'spaɪt
despondency	dɪ.'spɑn.dən.siː
despondent	dɪ.'spɑn.dənt
desposito	dɪ.spoʊ.'siː.toʊ
despot	'dɛ.spət
despotic	dɪ.'spɑ.tɪk
despotism	'dɛ.spə.`tɪ.zəm
despres	'dɛ.spɛːz
desrochers	deɪ.'roʊ.ʃɛːz
desroches	deɪ.'roʊ.ʃɪz
desrosier	deɪ.'roʊ.ʃiː.ɛː
desrosiers	deɪ.'roʊ.ʃiː.ɛːz
desrosiers	`deɪ.roʊ.'ʒɪrz
dessauer	dɪ.'saʊr
dessauer	'dɛ.`saʊr
desselle	dɪ.'sɛl
dessent	dɪ.'sɛnt
dessert	dɪ.'zɛːt
desserts	dɪ.'zɛːts
dest	'dɛst
destabilization	diː.`steɪ.bə.lə.'zeɪ.ʃən
destabilize	dɪ.'steɪ.bə.`laɪz
destabilized	dɪ.'steɪ.bə.`laɪzd
destabilizing	dɪ.'steɪ.bə.`laɪ.zɪŋ
destec	'dɛ.`stɛk
destefanis	dɪ.stɪ.'fɑ.nɪs
destefano	dɪ.stɛ.'fɑ.noʊ
destin	'dɛ.stɪn
destination	`dɛ.stə.'neɪ.ʃən
destinations	`dɛ.stə.'neɪ.ʃənz
destined	'dɛ.stɪnd
destinies	'dɛ.stə.niːz
destiny	'dɛ.stə.niː
destitute	'dɛ.stə.`tuːt
destitution	'dɛ.stə.`tuː.ʃən
destroy	dɪ.'strɔɪ
destroyed	dɪ.'strɔɪd
destroyer	dɪ.'strɔɪ.ɛː
destroyers	dɪ.'strɔɪ.ɛːz
destroying	dɪ.'strɔɪ.ɪŋ
destroys	dɪ.'strɔɪz
destruct	dɪ.'strʌkt
destructed	dɪ.'strʌk.tɪd
destructing	dɪ.'strʌk.tɪŋ
destruction	dɪ.'strʌk.ʃən
destructive	dɪ.'strʌk.tɪv
destructiveness	dɪ.'strʌk.tɪv.nɪs
destructs	dɪ.'strʌkts
desultory	'dɛ.səl.`tɔː.riː
detach	dɪ.'tæʧ
detachable	dɪ.'tæ.ʧə.bəl
detached	dɪ.'tæʧt
detaches	dɪ.'tæ.ʧɪz
detachment	dɪ.'tæʧ.mənt
detail	dɪ.'teɪl
detail	'diː.teɪl
detailed	dɪ.'teɪld
detailee	dɪ.`teɪ.'liː
detailer	'diː.teɪ.lɛː
detailing	dɪ.'teɪ.lɪŋ
details	dɪ.'teɪlz
details	'diː.teɪlz
detain	dɪ.'teɪn
detained	dɪ.'teɪnd
detainee	`diː.teɪ.'niː
detainees	dɪ.`teɪ.'niːz
detaining	dɪ.'teɪ.nɪŋ
detamore	dɪ.'tɑ.mɔːr
detar	dɪ.'tɑr
detar	diː.tɑr
detect	dɪ.'tɛkt
detectable	dɪ.'tɛk.tʌ.bəl
detected	dɪ.'tɛk.təd
detecting	dɪ.'tɛk.tɪŋ
detection	dɪ.'tɛk.ʃən
detective	dɪ.'tɛk.tɪv
detective's	dɪ.'tɛk.tɪvz
detectives	dɪ.'tɛk.tɪvz
detector	dɪ.'tɛk.tɛː
detectors	dɪ.'tɛk.tɛːz
detects	dɪ.'tɛkts
detemple	'dɛ.tɪm.pəl
detente	deɪ.'tɑnt
detention	dɪ.'tɛn.ʃən
detentions	dɪ.'tɛn.ʃənz
deter	dɪ.'tɛː
deterding	'dɛ.tɛː.dɪŋ
detergent	dɪ.'tɛː.ʤənt
detergents	dɪ.'tɛː.ʤənts
deteriorate	dɪ.'tɪ.riː.ɛː.`eɪt
deteriorated	dɪ.'tɪ.riː.ɛː.`eɪ.tɪd
deteriorates	dɪ.'tɪ.riː.ɛː.`eɪts
deteriorating	dɪ.'tɪ.riː.ɛː.`eɪ.tɪŋ
deterioration	dɪ.'tɪ.riː.ɛː.`eɪ.ʃən
determan	'diː.tɛː.mən
determent	dɪ.'tɛː.mənt
determinable	dɪ.'tɛː.mə.nʌ.bəl
determinant	dɪ.'tɛː.mə.nənt
determinants	dɪ.'tɛː.mə.nənts
determinate	dɪ.'tɛː.mə.`neɪt
determination	dɪ.`tɛː.mə.'neɪ.ʃən
determination's	dɪ.`tɛː.mɪ.'neɪ.ʃənz
determinations	dɪ.`tɛː.mɪ.'neɪ.ʃənz
determinative	dɪ.'tɛː.mɪ.nʌ.`tɪv
determine	də.'tɛː.mən
determined	dɪ.'tɛː.mənd
determinedly	də.'tɛː.mə.nəd.liː
determinedly	də.'tɛː.mənd.liː
determines	də.'tɛː.mənz
determining	dɪ.'tɛː.mə.nɪŋ
determinism	dɪ.'tɛː.mə.`nɪ.zəm
determinist	dɪ.'tɛː.mə.nəst
deterministic	dɪ.`tɛː.mə.'nɪ.stɪk
deterred	dɪ.'tɛːd
deterrence	dɪ.'tɛː.əns
deterrent	dɪ.'tɛː.rənt
deterrents	dɪ.'tɛː.ənts
deterring	dɪ.'tɛː.ɪŋ
deters	dɪ.'tɛːz
detert	'dɛ.tɛːt
detest	dɪ.'tɛst
detested	dɪ.'tɛ.stɪd
detherage	'dɛ.ðɛː.ɪʤ
dethlefs	'dɛθ.lɪfs
dethlefsen	'dɛθ.lɪf.sən
dethloff	'dɛθ.lɔːf
dethomas	dɪ.'θoʊ.məz
dethrone	dɪ.'θroʊn
dethroned	dɪ.'θroʊnd
detienne	'dɛ.tiː.ɛn
detjen	'dɛt.ʤən
detlefsen	'dɛt.lɪf.sən
detloff	'dɛt.lɔːf
detmer	'dɛt.mɛː
detonate	'dɛ.tʌ.`neɪt
detonated	'dɛ.tʌ.`neɪ.təd
detonating	'dɛ.tʌ.`neɪ.tɪŋ
detonation	`dɛ.tʌ.'neɪ.ʃən
detonations	`dɛ.tʌ.'neɪ.ʃənz
detonator	'dɛ.tʌ.`neɪ.tɛː
detonators	'dɛ.tʌ.`neɪ.tɛːz
detore	dɪ.'tɔː.riː
detour	dɪ.'tʊr
detour	'diː.tʊr
detoured	'diː.tʊrd
detours	dɪ.'tʊrz
detours	'diː.tʊrz
detox	'diː.`tɑks
detoxication	dɪ.`tɑk.sə.'keɪ.ʃən
detoxification	dɪ.`tɑk.sɪ.fɪ.'keɪ.ʃən
detoxify	dɪ.'tɑk.sə.`faɪ
detract	dɪ.'trækt
detracted	dɪ.'træk.tɪd
detracting	dɪ.'træk.tɪŋ
detractor	diː.'træk.tɛː
detractors	dɪ.'træk.tɛːz
detracts	dɪ.'trækts
detrich	'dɛ.trɪk
detrick	'dɛ.trɪk
detriment	'dɛ.trə.mənt
detrimental	`dɛ.trə.'mɛn.təl
detritus	dɪ.'traɪ.təs
detritus	'dɛ.trə.təs
detro	'diː.troʊ
detroit	dɪ.'trɔɪt
detroit	'diː.`trɔɪt
detroit's	də.'trɔɪts
detroiters	də.'trɔɪ.tɛːz
detroiters	'diː.`trɔɪ.tɛːz
detter	'dɛ.tɛː
dettinger	'dɛ.tɪn.ʤɛː
dettling	'dɛt.lɪŋ
dettloff	'dɛt.lɔːf
dettman	'dɛt.mən
dettmann	'dɛt.mən
dettmer	'dɛt.mɛː
dettore	dɪ.'tɔː.riː
detty	'dɛ.tiː
deturk	'dɛ.tɛːk
detweiler	'dɛ.`twaɪ.lɛː
detwiler	'dɛ.`twaɪ.lɛː
detzel	'dɛt.zəl
deubel	'dɔɪ.bəl
deubler	'dɔɪ.bə.lɛː
deubler	'dɔɪ.blɛː
deuce	'duːs
deuel	'duː.ɛl
deukmejian	duːk.'meɪ.ʤiː.ən
deukmejian's	duːk.'meɪ.ʤiː.ənz
deupree	duː.'priː
deuschle	'dɔɪ.ʃəl
deuser	'dɔɪ.sɛː
deuss	'duːs
deutch	'dɔɪʧ
deuterium	duː.'tiː.riː.əm
deuterons	'duː.tɛː.`ɑnz
deutsch	'dɔɪʧ
deutsche	'dɔɪʧ
deutschemark	'dɔɪʧ.`mɑrk
deutschemark's	'dɔɪʧ.`mɑrks
deutschemarks	'dɔɪʧ.`mɑrks
deutscher	'dɔɪ.ʧɛː
deutschland	'dɔɪʧ.lænd
deutschman	'dɔɪʧ.mən
deutz	'dɔɪts
deux	'duː
dev	'dɛv
deva	'deɪ.və
deval	dɪ.'vɑl
deval's	dɪ.'vɑlz
devall	deɪ.'vɑl
devalle	dɪ.'væl
devalle	dɪ.'væ.liː
devaluate	dɪ.'væl.juː.`eɪt
devaluated	dɪ.'væl.juː.`eɪ.tɪd
devaluation	dɪ.`væl.juː.'eɪ.ʃən
devaluation	`diː.væl.juː.'eɪ.ʃən
devaluations	`diː.væl.juː.'eɪ.ʃənz
devalue	dɪ.'væl.`juː
devalued	dɪ.'væl.`juːd
devaluing	dɪ.'væl.juː.ɪŋ
devan	'dɛ.vən
devane	dɪ.'veɪn
devaney	'dɛ.və.niː
devany	'dɛ.və.niː
devastate	'dɛ.və.`steɪt
devastated	'dɛ.və.`steɪ.təd
devastating	'dɛ.və.`steɪ.tɪŋ
devastatingly	'dɛ.və.`steɪ.tɪŋ.liː
devastation	`dɛ.və.'steɪ.ʃən
devaughn	'dɛ.vɔːn
devaul	dɪ.'voʊl
devault	dɪ.'voʊ
devaux	dɪ.'voʊ
deveau	dɪ.'voʊ
deveaux	dɪ.'voʊ
develcon	də.'vɛl.kən
develle	də.'vɛl
develop	dɪ.'vɛ.ləp
developable	dɪ.'vɛ.lə.pə.bəl
developed	dɪ.'vɛ.ləpt
developer	dɪ.'vɛ.lə.pɛː
developer's	dɪ.'vɛ.lə.pɛːz
developers	dɪ.'vɛ.lə.pɛːz
developers'	dɪ.'vɛ.lə.pɛːz
developing	dɪ.'vɛ.lə.pɪŋ
development	dɪ.'vɛ.ləp.mənt
development's	dɪ.'vɛ.ləp.mənts
developmental	dɪ.`vɛ.ləp.'mɛn.təl
developmentally	dɪ.`vɛ.ləp.'mɛ.nʌ.liː
developments	dɪ.'vɛ.ləp.mənts
develops	dɪ.'vɛ.ləps
devendorf	'dɛ.vɪn.dɔːrf
deveney	'dɛ.vɪ.niː
devenney	'dɛ.vɪ.niː
devenny	'dɛ.vɪ.niː
devenport	dɪ.'vɛn.pɔːrt
devens	'diː.vənz
deveny	dɪ.'viː.niː
dever	'diː.vɛː
devera	deɪ.'vɛ.rə
deveraux	'dɛ.vɛː.oʊ
devere	deɪ.'vɛ.reɪ
devereaux	'dɛ.vɛː.oʊ
deverell	deɪ.vɛ.'reɪl
devereux	'dɛ.vɛː.`uː
deveroy	'dɛ.vɛː.`ɔɪ
devers	'dɛ.vɛːz
devey	dɪ.'veɪ
deviance	'diː.viː.əns
deviancy	'diː.viː.`ɛn.siː
