"Line Scheme","Meter Scheme","PoemID","Poet","Title","Year","constraint_SUM_VIOL","constraint_footmin-f-resolution","constraint_footmin-w-resolution","constraint_strength.w=>-p","constraint_stress.s=>-u","constraint_stress.w=>-p","line","line_is_in_nonbounded_parses","line_iscorrect","line_iscorrect_dummy","line_iscorrect_dummy_iambic","line_iscorrect_human2","line_num","meter_info","num_sylls","num_sylls_correct","num_sylls_correct_control","num_sylls_correct_control_iambic","num_sylls_correct_human2","parse","parse_comp","parse_human","parse_human2","parse_str_compu","parse_str_human","parse_str_stress","parses_comp_nonbounded","perc_sylls_correct","perc_sylls_correct_control","perc_sylls_correct_control_iambic","perc_sylls_correct_human2","prosody_ipa","prosody_stress"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,6,0,0,0,3,3,"Shielding the house from storms, on the north, were the barns and the farm-yard.",0,0,0,0,0,"(92, 3)","None",17,7,16,8,8,"swwswwswwswwswwsw","swswswswswwswwsw","swwswwswwswwswwsw","swwswswwswwswwsw","SHIELD  ing  THE  house  FROM  storms  ON  the  NORTH  were  the  BARNS  and  the  FARM  yard","SHIELD  ing  the  HOUSE  from  storms  ON  the  north  WERE  the  barns  AND  the  farm  YARD","SHIELD  ing  the  HOUSE  from  STORMS  on  the  NORTH  were  the  BARNS  and  the  FARM  YARD","swswswswswwswwsw | swwswswwswwswwsw | sswswswwswwswwsw | swswswswswwswwss | swwswswwswwswwss | sswswswwswwswwss | wswswswwswwswwsw | wswswswwswwswwss",0.411764705882,0.941176470588,0.470588235294,0.470588235294,"`ʃiːl.dɪŋ ðə `haʊs frʌm `stɔːrmz ɑn ðə `nɔːrθ wɛː ðə `bɑrnz ænd ðə `fɑrm `jɑrd","PU U P U P U U P U U P U U P P"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,4,0,0,0,2,2,"There stood the broad-wheeled wains and the antique ploughs and the harrows;",0,0,0,0,1,"(93, 3)","None",16,8,12,8,16,"swwswwswwswswwsw","wswswswswswsws","swwswwswwswswwsw","swwswwswwswswwsw","there  STOOD  the  BROAD  wheeled  WAINS  and  THE  an  TIQUE  ploughs  AND  the  HARROWS","THERE  stood  the  BROAD  wheeled  wains  AND  the  an  TIQUE  ploughs  AND  the  harrows","there  STOOD  the  BROAD  WHEELED  WAINS  and  the  an  TIQUE  PLOUGHS  and  the  HARROWS","wswswswswswsws | wswswswswsswws | wswswswwswswws",0.5,0.75,0.5,1,"ðɛr `stʊd ðə `brɔːd `wiːld `weɪnz ænd ðə æn.`tiːk `plaʊ ænd ðə `hɹæəʊz","U P U P P P U U UP P U U P"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,1,0,0,0,1,0,"There were the folds for the sheep; and there, in his feathered seraglio,",0,0,0,0,0,"(94, 3)","None",17,9,10,6,16,"swwswwswswwswwsww","wswswwswwswsws","swwswwswswwswwsww","swwswwswswwswwsw","there  WERE  the  FOLDS  for  the  SHEEP  and  there  IN  his  FEATH  ered  SERAGLIO","THERE  were  the  FOLDS  for  the  SHEEP  and  THERE  in  his  FEATH  ered  seraglio","there  were  the  FOLDS  for  the  SHEEP  and  there  IN  his  FEATH  ered  SERAGLIO","wswswwswwswsws | swwswwswwswsws",0.529411764706,0.588235294118,0.352941176471,0.941176470588,"ðɛr wɛː ðə `foʊldz fɔːr ðə `ʃiːp ænd ðɛr `ɪn hɪz `fɛ.ðɛːd `sɹʌæɪəʊɡl","U U U P U U P U U P U PU P"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,5,0,0,0,3,2,"Strutted the lordly turkey, and crowed the cock, with the selfsame",0,0,0,0,1,"(95, 3)","None",15,7,7,7,15,"swwswswwswswwsw","swswswswswswsw","swwswswwswswwsw","swwswswwswswwsw","STRUTTED  the  LORD  ly  TUR  key  AND  crowed  THE  cock  WITH  the  SELF  same","STRUTTED  the  lord  LY  tur  KEY  and  crowed  THE  cock  WITH  the  self  SAME","STRUTTED  the  LORD  ly  TUR  key  and  CROWED  the  COCK  with  the  SELF  same","swswswswswswsw | swswswwswswwsw | swswsswswswwsw",0.466666666667,0.466666666667,0.466666666667,1,"`stɹtʌɪd ðə `lɔːd.li `tɛː.kiː ænd `kroʊd ðə `kɑk wɪð ðə `sɛlf.seɪ","P U PU PU U P U P U U PU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,11,10,0,0,1,0,"Voice that in ages of old had startled the penitent Peter.",1,0,0,0,1,"(96, 3)","None",16,15,10,6,16,"swwswwswswwswwsw","swwswwswswwsswsw","swwswwswswwswwsw","swwswwswswwswwsw","VOICE  that  in  AG  es  of  OLD  had  STAR  tled  the  PEN  I  tent  PE  ter","VOICE  that  in  AG  es  of  OLD  had  STAR  tled  the  PEN  i  tent  PE  ter","VOICE  that  in  AG  es  of  OLD  had  STAR  tled  the  PEN  i  tent  PE  ter","swwswwswswwsswsw | swwswwswsswsswsw | swwsswswswwsswsw | swwsswswsswsswsw | swwswswswswsswsw | swwswwswswwswwsw | swwswwswsswswwsw | swwsswswswwswwsw | swwsswswsswswwsw | swwswwswswswswsw | swswswswswwsswsw | swwswswswswswwsw | swwsswswswswswsw | swswswswsswsswsw | swswswswswwswwsw | swswswswsswswwsw",0.9375,0.625,0.375,1,"`vɔɪs ðət ɪn `eɪ.ʤəz ʌv `oʊld hæd `stɑr.təld ðə `pɛ.nɪ.tɪnt `piː.tɛː","P U U PU U P U PU U PUU PU"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,3,0,0,0,2,1,"Bursting with hay were the barns, themselves a village. In each one",0,0,0,0,0,"(97, 3)","None",12,9,9,3,12,"swwswwswswsw","swswswswswswsww","swwswwswswsw","swwswwswswswwsw","BURST  ing  WITH  hay  WERE  the  BARNS  them  SELVES  a  VIL  lage  IN  each  one","BURST  ing  with  HAY  were  the  BARNS  them  SELVES  a  VIL  lage","BURST  ing  with  HAY  were  the  BARNS  them  SELVES  a  VIL  lage  IN  each  one","swswswswswswsww | swwswwswswswsww | sswswwswswswsww | wswswwswswswsww",0.75,0.75,0.25,1,"`bɛː.stɪŋ wɪð `heɪ wɛː ðə `bɑrnz ðɛm.`sɛlvz eɪ `vɪ.ləʤ `ɪn iːʧ wʌn","PU U P U U P UP U PU P U U"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,11,5,0,0,3,3,"Far o'er the gable projected a roof of thatch; and a staircase,",1,0,0,0,1,"(98, 3)","None",16,11,12,8,16,"swwswwswwswswwsw","swwswwswswswswsw","swwswwswwswswwsw","swwswwswwswswwsw","FAR  o'er  the  GAB  le  pro  JECT  ed  A  roof  OF  thatch  AND  a  STAIR  case","FAR  o'er  the  GAB  le  pro  JECT  ed  a  ROOF  of  THATCH  and  a  STAIR  case","FAR  o'er  the  GAB  le  pro  JECT  ed  a  ROOF  of  THATCH  and  a  STAIR  CASE","swwswwswswswswsw | swwswwswwswswwsw | swwswsswswswswsw | swwsswswswswswsw | swwswsswwswswwsw | swwswwsswswswwsw | swwsswswwswswwsw | swwsswsswswswwsw | swwswswswswswwsw | swwswwswswswswss | swwswwswwswswwss | swwswsswswswswss | swwsswswswswswss | swwswsswwswswwss | swwswwsswswswwss | swwsswswwswswwss | swwsswsswswswwss | swwswswswswswwss",0.6875,0.75,0.5,1,"`fɑr ɔːr ðə `geɪ.bəl prə.`ʤɛk.təd eɪ `ruːf ʌv `θæʧ ænd eɪ `stɛr.'keɪs","P U U PU UPU U P U P U U PS"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,8,5,0,0,1,2,"Under the sheltering eaves, led up to the odorous corn-loft.",0,0,0,0,1,"(99, 3)","None",16,7,10,6,16,"swwswwswswwswwsw","swwswswswwswsw","swwswwswswwswwsw","swwswwswswwswwsw","UN  der  the  SHE  ltering  EAVES  led  UP  to  the  ODOR  ous  CORN  loft","UN  der  the  SHE  ltering  eaves  LED  up  TO  the  odor  OUS  corn  loft","UN  der  the  SHE  ltering  EAVES  LED  up  to  the  ODOR  ous  CORN  LOFT","swwswswswwswsw | sswswswswwswsw | swwswsswswswsw | swwswswswwswss | sswswsswswswsw | sswswswswwswss | wswswswswwswsw | swwswsswswswss | sswswsswswswss",0.4375,0.625,0.375,1,"`ən.dɛː ðə `ʃɛl.trɪŋ `iːvz `lɛd əp tuː ðə `oʊ.drəs `kɔːrn `lɔːft","PU U PU P P U U U PU P P"
"hexameter","dactylic","Z300194508","Henry Wadsworth Longfellow","Evangeline: A Tale of Acadie",1847,3,0,0,0,1,2,"There too the dove-cot stood, with its meek and innocent inmates",0,0,0,0,1,"(100, 3)","None",15,12,8,8,15,"swwswswwswswwsw","wswswswwswsswsw","swwswswwswswwsw","swwswswwswswwsw","there  TOO  the  DOVE  cot  STOOD  with  its  MEEK  and  IN  NO  cent  IN  mates","THERE  too  the  DOVE  cot  STOOD  with  its  MEEK  and  IN  no  cent  IN  mates","there  TOO  the  DOVE  COT  STOOD  with  its  MEEK  and  IN  no  cent  IN  MATES","wswswswwswsswsw | wswswswwswswwsw | wswswswwswsswss | wswswswwswswwss",0.8,0.533333333333,0.533333333333,1,"ðɛr `tuː ðə `dəv `kɑt `stʊd wɪð ɪts `miːk ænd `ɪ.nʌ.sənt `ɪn.'meɪts","U P U P P P U U P U PUU PS"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,3,0,0,0,1,2,"Half a league, half a league,",0,0,1,0,1,"(1, 1)","None",6,3,6,3,6,"swwsww","swswsw","swwsww","swwsww","HALF  a  LEAGUE  half  A  league","HALF  a  league  HALF  a  league","HALF  a  LEAGUE  HALF  a  LEAGUE","swswsw | wswsws | swssws",0.5,1,0.5,1,"`hæf eɪ `liːg `hæf eɪ `liːg","P U P P U P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,3,0,0,0,1,2,"Half a league onward,",0,0,1,0,1,"(2, 1)","None",5,3,5,3,5,"swwsw","wswsw","swwsw","swwsw","half  A  league  ON  ward","HALF  a  league  ON  ward","HALF  a  LEAGUE  ON  ward","wswsw | swssw | swsws | swsww",0.6,1,0.6,1,"`hæf eɪ `liːg `ɔːn.wɛːd","P U P PU"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,1,0,0,0,1,0,"All in the valley of Death",1,0,1,0,1,"(3, 1)","None",7,4,7,3,7,"swwswws","wswssws","swwswws","swwswws","all  IN  the  VAL  LEY  of  DEATH","ALL  in  the  VAL  ley  of  DEATH","all  IN  the  VAL  ley  of  DEATH","wswssws | swwssws | wswswws | swwswws",0.571428571429,1,0.428571428571,1,"ɔːl `ɪn ðə `væ.liː ʌv `dɛθ","U P U PU U P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,3,0,0,0,1,2,"Rode the six hundred.",0,0,1,0,1,"(4, 1)","None",5,3,5,3,5,"swwsw","wswsw","swwsw","swwsw","rode  THE  six  HUN  dred","RODE  the  six  HUN  dred","RODE  the  SIX  HUN  dred","wswsw | swssw | swsws | swsww",0.6,1,0.6,1,"`roʊd ðə `sɪks `hən.drəd","P U P PU"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,5,5,0,0,0,0,"‘Forward, the Light Brigade!",1,1,0,0,0,"(5, 1)","None",6,6,5,4,5,"swwsws","swwsws","swwsws","swwsww","FOR  ward  the  LIGHT  bri  GADE","FOR  ward  the  LIGHT  bri  GADE","FOR  ward  the  LIGHT  bri  GADE","swwsws | sswsws | wswsws",1,0.833333333333,0.666666666667,0.833333333333,"`fɔːr.wɛːd ðə `laɪt brə.`geɪd","PU U P UP"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Charge for the guns!’ he said:",1,1,0,0,0,"(6, 1)","None",6,6,5,4,5,"swwsws","swwsws","swwsws","swwsww","CHARGE  for  the  GUNS  he  SAID","CHARGE  for  the  GUNS  he  SAID","CHARGE  for  the  GUNS  he  SAID","swwsws",1,0.833333333333,0.666666666667,0.833333333333,"`ʧɑrʤ fɔːr ðə `gənz hiː `sɛd","P U U P U P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,1,0,0,0,1,0,"Into the valley of Death",0,0,1,0,1,"(7, 1)","None",7,4,7,3,7,"swwswws","wswssws","swwswws","swwswws","in  TO  the  VAL  LEY  of  DEATH","IN  to  the  VAL  ley  of  DEATH","in  TO  the  VAL  ley  of  DEATH","wswssws | wswswws",0.571428571429,1,0.428571428571,1,"ɪn.`tuː ðə `væ.liː ʌv `dɛθ","UP U PU U P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,3,0,0,0,1,2,"Rode the six hundred.",0,0,1,0,1,"(8, 1)","None",5,3,5,3,5,"swwsw","wswsw","swwsw","swwsw","rode  THE  six  HUN  dred","RODE  the  six  HUN  dred","RODE  the  SIX  HUN  dred","wswsw | swssw | swsws | swsww",0.6,1,0.6,1,"`roʊd ðə `sɪks `hən.drəd","P U P PU"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,5,5,0,0,0,0,"‘Forward, the Light Brigade!’",1,1,0,0,0,"(9, 2)","None",6,6,5,4,5,"swwsws","swwsws","swwsws","swwsww","FOR  ward  the  LIGHT  bri  GADE","FOR  ward  the  LIGHT  bri  GADE","FOR  ward  the  LIGHT  bri  GADE","swwsws | sswsws | wswsws",1,0.833333333333,0.666666666667,0.833333333333,"`fɔːr.wɛːd ðə `laɪt brə.`geɪd","PU U P UP"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,1,0,0,0,1,0,"Was there a man dismay'd?",1,0,0,0,0,"(10, 2)","None",6,4,5,4,5,"swwsws","wswsws","swwsws","swwsww","was  THERE  a  MAN  dis  MAY'D","WAS  there  a  MAN  dis  MAY'D","was  there  a  MAN  dis  MAY'D","wswsws | swwsws",0.666666666667,0.833333333333,0.666666666667,0.833333333333,"wɑz ðɛr eɪ `mæn dɪ.`smeɪd","U U U P UP"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Not tho' the soldier knew",0,0,0,0,0,"(11, 2)","None",6,4,5,4,5,"swwsws","wswsws","swwsws","swwsww","not  THO  the  SOL  dier  KNEW","NOT  tho  the  SOL  dier  KNEW","not  THO  the  SOL  dier  KNEW","wswsws",0.666666666667,0.833333333333,0.666666666667,0.833333333333,"nɑt `ðoʊ ðə `soʊl.ʤɛː `nuː","U P U PU P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Some one had blunder'd:",1,1,1,0,1,"(12, 2)","None",5,5,5,3,5,"swwsw","swwsw","swwsw","swwsw","SOME  one  had  BLUN  der'd","SOME  one  had  BLUN  der'd","SOME  one  had  BLUN  der'd","swwsw",1,1,0.6,1,"`səm wʌn hæd `blən.dɛːd","P U U PU"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Their's not to make reply,",1,1,0,0,0,"(13, 2)","None",6,6,5,4,5,"swwsws","swwsws","swwsws","swwsww","THEIR'S  not  to  MAKE  re  PLY","THEIR'S  not  to  MAKE  re  PLY","THEIR'S  not  to  MAKE  re  PLY","swwsws",1,0.833333333333,0.666666666667,0.833333333333,"`ðɛrz nɑt tuː `meɪk rɪ.`plaɪ","P U U P UP"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Their's not to reason why,",1,1,0,0,0,"(14, 2)","None",6,6,5,4,5,"swwsws","swwsws","swwsws","swwsww","THEIR'S  not  to  REA  son  WHY","THEIR'S  not  to  REA  son  WHY","THEIR'S  not  to  REA  son  WHY","swwsws",1,0.833333333333,0.666666666667,0.833333333333,"`ðɛrz nɑt tuː `riː.zən `waɪ","P U U PU P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Their's but to do and die:",1,1,0,0,0,"(15, 2)","None",6,6,5,4,5,"swwsws","swwsws","swwsws","swwsww","THEIR'S  but  to  DO  and  DIE","THEIR'S  but  to  DO  and  DIE","THEIR'S  but  to  DO  and  DIE","swwsws",1,0.833333333333,0.666666666667,0.833333333333,"`ðɛrz bət tuː `duː ænd `daɪ","P U U P U P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,1,0,0,0,1,0,"Into the valley of Death",0,0,1,0,1,"(16, 2)","None",7,4,7,3,7,"swwswws","wswssws","swwswws","swwswws","in  TO  the  VAL  LEY  of  DEATH","IN  to  the  VAL  ley  of  DEATH","in  TO  the  VAL  ley  of  DEATH","wswssws | wswswws",0.571428571429,1,0.428571428571,1,"ɪn.`tuː ðə `væ.liː ʌv `dɛθ","UP U PU U P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,3,0,0,0,1,2,"Rode the six hundred.",0,0,1,0,1,"(17, 2)","None",5,3,5,3,5,"swwsw","wswsw","swwsw","swwsw","rode  THE  six  HUN  dred","RODE  the  six  HUN  dred","RODE  the  SIX  HUN  dred","wswsw | swssw | swsws | swsww",0.6,1,0.6,1,"`roʊd ðə `sɪks `hən.drəd","P U P PU"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,1,0,0,0,1,0,"Cannon to right of them,",1,0,1,0,1,"(18, 3)","None",6,5,6,3,6,"swwsww","sswsww","swwsww","swwsww","CAN  NON  to  RIGHT  of  them","CAN  non  to  RIGHT  of  them","CAN  non  to  RIGHT  of  them","sswsww | swwsww",0.833333333333,1,0.5,1,"`kæ.nən tuː `raɪt ʌv ðɛm","PU U P U U"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,1,0,0,0,1,0,"Cannon to left of them,",1,0,1,0,1,"(19, 3)","None",6,5,6,3,6,"swwsww","sswsww","swwsww","swwsww","CAN  NON  to  LEFT  of  them","CAN  non  to  LEFT  of  them","CAN  non  to  LEFT  of  them","sswsww | swwsww",0.833333333333,1,0.5,1,"`kæ.nən tuː `lɛft ʌv ðɛm","PU U P U U"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,1,0,0,0,1,0,"Cannon in front of them",1,0,1,0,1,"(20, 3)","None",6,5,6,3,6,"swwsww","sswsww","swwsww","swwsww","CAN  NON  in  FRONT  of  them","CAN  non  in  FRONT  of  them","CAN  non  in  FRONT  of  them","sswsww | swwsww | swssww",0.833333333333,1,0.5,1,"`kæ.nən ɪn `frʌnt ʌv ðɛm","PU U P U U"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,1,0,0,0,1,0,"Volley'd and thunder'd;",1,0,1,0,1,"(21, 3)","None",5,4,5,3,5,"swwsw","sswsw","swwsw","swwsw","VOL  LEY'D  and  THUN  der'd","VOL  ley'd  and  THUN  der'd","VOL  ley'd  and  THUN  der'd","sswsw | swwsw",0.8,1,0.6,1,"`vɑ.liːd ænd `θʌn.dɛːd","PU U PU"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Storm'd at with shot and shell,",1,1,0,0,0,"(22, 3)","None",6,6,5,4,5,"swwsws","swwsws","swwsws","swwsww","STORM'D  at  with  SHOT  and  SHELL","STORM'D  at  with  SHOT  and  SHELL","STORM'D  at  with  SHOT  and  SHELL","swwsws",1,0.833333333333,0.666666666667,0.833333333333,"`stɔːrmd æt wɪð `ʃɑt ænd `ʃɛl","P U U P U P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,3,0,0,0,1,2,"Boldly they rode and well,",1,0,0,0,0,"(23, 3)","None",6,2,5,4,5,"swwsws","swswsw","swwsws","swwsww","BOLD  ly  THEY  rode  AND  well","BOLD  ly  they  RODE  and  WELL","BOLD  ly  THEY  RODE  and  WELL","swswsw | swssws | swwsws | sswsws | wswsws",0.333333333333,0.833333333333,0.666666666667,0.833333333333,"`boʊld.liː `ðeɪ `roʊd ænd `wɛl","PU P P U P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Into the jaws of Death,",0,0,0,0,0,"(24, 3)","None",6,4,5,4,5,"swwsws","wswsws","swwsws","swwsww","in  TO  the  JAWS  of  DEATH","IN  to  the  JAWS  of  DEATH","in  TO  the  JAWS  of  DEATH","wswsws",0.666666666667,0.833333333333,0.666666666667,0.833333333333,"ɪn.`tuː ðə `ʤɔːz ʌv `dɛθ","UP U P U P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Into the mouth of Hell",0,0,0,0,0,"(25, 3)","None",6,4,5,4,5,"swwsws","wswsws","swwsws","swwsww","in  TO  the  MOUTH  of  HELL","IN  to  the  MOUTH  of  HELL","in  TO  the  MOUTH  of  HELL","wswsws",0.666666666667,0.833333333333,0.666666666667,0.833333333333,"ɪn.`tuː ðə `maʊθ ʌv `hɛl","UP U P U P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,3,0,0,0,1,2,"Rode the six hundred.",0,0,1,0,1,"(26, 3)","None",5,3,5,3,5,"swwsw","wswsw","swwsw","swwsw","rode  THE  six  HUN  dred","RODE  the  six  HUN  dred","RODE  the  SIX  HUN  dred","wswsw | swssw | swsws | swsww",0.6,1,0.6,1,"`roʊd ðə `sɪks `hən.drəd","P U P PU"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Flash'd all their sabres bare,",1,1,0,0,0,"(27, 4)","None",6,6,5,4,5,"swwsws","swwsws","swwsws","swwsww","FLASH'D  all  their  SAB  res  BARE","FLASH'D  all  their  SAB  res  BARE","FLASH'D  all  their  SAB  res  BARE","swwsws",1,0.833333333333,0.666666666667,0.833333333333,"`flæʃd ɔːl ðɛr `seɪ.bɛːz `bɛr","P U U PU P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Flash'd as they turn'd in air",1,1,0,0,0,"(28, 4)","None",6,6,5,4,5,"swwsws","swwsws","swwsws","swwsww","FLASH'D  as  they  TURN'D  in  AIR","FLASH'D  as  they  TURN'D  in  AIR","FLASH'D  as  they  TURN'D  in  AIR","swwsws",1,0.833333333333,0.666666666667,0.833333333333,"`flæʃd æz ðeɪ `təːn ɪn `ɛr","P U U P U P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Sabring the gunners there,",0,0,0,0,0,"(29, 4)","None",6,2,4,2,5,"swwsws","swsw","swwsws","swwsww","SABRING  the  GUNNERS  there","SABRING  the  gunners  THERE","SABRING  the  GUNNERS  there","swsw",0.333333333333,0.666666666667,0.333333333333,0.833333333333,"`sbɹæɪŋ ðə `gnɛːz ðɛr","P U P U"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,5,5,0,0,0,0,"Charging an army, while",0,0,1,0,1,"(30, 4)","None",6,5,6,3,6,"swwsww","swwsws","swwsww","swwsww","CHARG  ing  an  AR  my  WHILE","CHARG  ing  an  AR  my  while","CHARG  ing  an  AR  my  WHILE","swwsws | sswsws | wswsws",0.833333333333,1,0.5,1,"`ʧɑr.ʤɪŋ æn `ɑr.miː `waɪl","PU U PU P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,2,0,0,0,1,1,"All the world wonder'd:",0,0,1,0,1,"(31, 4)","None",5,3,5,3,5,"swwsw","wswsw","swwsw","swwsw","all  THE  world  WON  der'd","ALL  the  world  WON  der'd","all  the  WORLD  WON  der'd","wswsw | swssw | wwssw | swsww | wwsww",0.6,1,0.6,1,"ɔːl ðə `wɛːld `wʌn.dɛːd","U U P PU"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,1,0,0,0,1,0,"Plunged in the battery-smoke",1,0,1,0,0,"(32, 4)","None",7,6,7,3,6,"swwswws","swwssws","swwswws","swwsww","PLUNGED  in  the  BA  TT  ery  SMOKE","PLUNGED  in  the  BA  tt  ery  SMOKE","PLUNGED  in  the  BA  tt  ery  SMOKE","swwssws | swwswws",0.857142857143,1,0.428571428571,0.857142857143,"`plʌnʤd ɪn ðə `bæ.tɛː.iː `smoʊk","P U U PUU P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,1,0,0,0,0,1,"Right thro' the line they broke;",0,0,0,0,0,"(33, 4)","None",6,4,5,4,5,"swwsws","wswsws","swwsws","swwsww","right  THRO  the  LINE  they  BROKE","RIGHT  thro  the  LINE  they  BROKE","RIGHT  THRO  the  LINE  they  BROKE","wswsws | sswsws",0.666666666667,0.833333333333,0.666666666667,0.833333333333,"`raɪt `θɹəʊ ðə `laɪn ðeɪ `broʊk","P P U P U P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,5,5,0,0,0,0,"Cossack and Russian",1,1,1,0,1,"(34, 4)","None",5,5,5,3,5,"swwsw","swwsw","swwsw","swwsw","COS  sack  and  RUS  sian","COS  sack  and  RUS  sian","COS  sack  and  RUS  sian","swwsw | sswsw | wswsw | swsww",1,1,0.6,1,"`kɔː.sək ænd `rə.ʃən","PU U PU"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,0,0,0,0,0,0,"Reel'd from the sabre-stroke",1,1,0,0,0,"(35, 4)","None",6,6,5,4,5,"swwsws","swwsws","swwsws","swwsww","REEL'D  from  the  SAB  re  STROKE","REEL'D  from  the  SAB  re  STROKE","REEL'D  from  the  SAB  re  STROKE","swwsws",1,0.833333333333,0.666666666667,0.833333333333,"`riːld frʌm ðə `seɪ.bɛː `stroʊk","P U U PU P"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,1,0,0,0,1,0,"Shatter'd and sunder'd.",1,0,1,0,1,"(36, 4)","None",5,4,5,3,5,"swwsw","sswsw","swwsw","swwsw","SHAT  TER'D  and  SUN  der'd","SHAT  ter'd  and  SUN  der'd","SHAT  ter'd  and  SUN  der'd","sswsw | swwsw",0.8,1,0.6,1,"`ʃæ.tɛːd ænd `sən.dɛːd","PU U PU"
"dimeter","dactylic","Z200441082","Alfred Lord Tennyson","The Charge of the Light Brigade",1854,1,0,0,0,0,1,"Then they rode back, but not",0,0,0,0,0,"(37, 4)","None",6,4,5,4,5,"swwsws","wswsws","swwsws","swwsww","then  THEY  rode  BACK  but  NOT","THEN  they  rode  BACK  but  NOT","then  THEY  RODE  BACK  but  NOT","wswsws | wswsww | swssws | swssww | wwssws | wwssww",0.666666666667,0.833333333333,0.666666666667,0.833333333333,"ðɛn `ðeɪ `roʊd `bæk bət `nɑt","U P P P U P"
